manufacturer,serial,device,lua,"本文件专用于H7-TOOL产品,版权归属武汉安富莱电子有限公司",2020-10-12,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107RC,GD32F10x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107RD,GD32F10x_CL_384K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107RE,GD32F10x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107RF,GD32F10x_CL_768K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107RG,GD32F10x_CL_1024K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107VB,GD32F10x_CL_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107VC,GD32F10x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107VD,GD32F10x_CL_384K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107VE,GD32F10x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107VF,GD32F10x_CL_768K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107VG,GD32F10x_CL_1024K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107ZC,GD32F10x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107ZD,GD32F10x_CL_384K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107ZE,GD32F10x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107ZF,GD32F10x_CL_768K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107ZG,GD32F10x_CL_1024K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330C4,GD32F3x0_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330C6,GD32F3x0_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330C8,GD32F3x0_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330CB,GD32F3x0_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330F4,GD32F3x0_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330F6,GD32F3x0_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330F8,GD32F3x0_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330G4,GD32F3x0_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330G6,GD32F3x0_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330G8,GD32F3x0_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330K4,GD32F3x0_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330K6,GD32F3x0_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330K8,GD32F3x0_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330R8,GD32F3x0_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F330RB,GD32F3x0_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350C4,GD32F3x0_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350C6,GD32F3x0_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350C8,GD32F3x0_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350CB,GD32F3x0_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350G4,GD32F3x0_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350G6,GD32F3x0_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350G8,GD32F3x0_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350K4,GD32F3x0_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350K6,GD32F3x0_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350K8,GD32F3x0_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350R4,GD32F3x0_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350R6,GD32F3x0_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350R8,GD32F3x0_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F3x0,GD32F350RB,GD32F3x0_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403RC,GD32F403_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403RE,GD32F403_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403RG,GD32F403_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403RI,GD32F403_2M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403RK,GD32F403_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403VC,GD32F403_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403VE,GD32F403_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403VG,GD32F403_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403VI,GD32F403_2M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403VK,GD32F403_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403ZC,GD32F403_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403ZE,GD32F403_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403ZG,GD32F403_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403ZI,GD32F403_2M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F403ZK,GD32F403_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F405RE,GD32F4xx_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F405RG,GD32F4xx_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F405RK,GD32F4xx_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F405VG,GD32F4xx_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F405VK,GD32F4xx_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F405ZG,GD32F4xx_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F405ZK,GD32F4xx_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F407IE,GD32F4xx_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F407IG,GD32F4xx_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F407IK,GD32F4xx_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F407RE,GD32F4xx_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F407RG,GD32F4xx_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F407RK,GD32F4xx_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F407VE,GD32F4xx_512KB.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F407VG,GD32F4xx_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F407VK,GD32F4xx_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F407ZE,GD32F4xx_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F407ZG,GD32F4xx_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F407ZK,GD32F4xx_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F450IG,GD32F4xx_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F450II,GD32F4xx_2M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F450IK,GD32F4xx_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F450VE,GD32F4xx_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F450VG,GD32F4xx_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F450VI,GD32F4xx_2M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F450VK,GD32F4xx_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F450ZE,GD32F4xx_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F450ZG,GD32F4xx_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F450ZI,GD32F4xx_2M.lua,,,,,,
GigaDevice(兆易创新),GD32F4xx,GD32F450ZK,GD32F4xx_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F205RC,GD32F20x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F205RE,GD32F20x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F205RG,GD32F20x_CL_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F205RK,GD32F20x_CL_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F205VC,GD32F20x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F205VE,GD32F20x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F205VG,GD32F20x_CL_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F205VK,GD32F20x_CL_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F205ZC,GD32F20x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F205ZE,GD32F20x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F205ZG,GD32F20x_CL_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F205ZK,GD32F20x_CL_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207IE,GD32F20x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207IG,GD32F20x_CL_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207IK,GD32F20x_CL_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207RC,GD32F20x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207RE,GD32F20x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207RG,GD32F20x_CL_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207RK,GD32F20x_CL_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207VC,GD32F20x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207VE,GD32F20x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207VG,GD32F20x_CL_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207VK,GD32F20x_CL_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207ZC,GD32F20x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207ZE,GD32F20x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207ZG,GD32F20x_CL_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F20x,GD32F207ZK,GD32F20x_CL_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303CC,GD32F30x_HD_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303CE,GD32F30x_HD_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303CG,GD32F30x_XD_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303RC,GD32F30x_HD_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303RE,GD32F30x_HD_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303RG,GD32F30x_XD_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303RI,GD32F30x_XD_2M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303RK,GD32F30x_XD_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303VC,GD32F30x_HD_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303VE,GD32F30x_HD_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303VG,GD32F30x_XD_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303VI,GD32F30x_XD_2M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303VK,GD32F30x_XD_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303ZC,GD32F30x_HD_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303ZE,GD32F30x_HD_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303ZG,GD32F30x_XD_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303ZI,GD32F30x_XD_2M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F303ZK,GD32F30x_XD_3M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F305RB,GD32F30x_CL_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F305RC,GD32F30x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F305RE,GD32F30x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F305RG,GD32F30x_CL_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F305VC,GD32F30x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F305VE,GD32F30x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F305VG,GD32F30x_CL_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F305ZC,GD32F30x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F305ZE,GD32F30x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F305ZG,GD32F30x_CL_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F307RC,GD32F30x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F307RE,GD32F30x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F307RG,GD32F30x_CL_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F307VC,GD32F30x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F307VE,GD32F30x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F307VG,GD32F30x_CL_1M.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F307ZC,GD32F30x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F307ZE,GD32F30x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F30x,GD32F307ZG,GD32F30x_CL_1M.lua,,,,,,
GigaDevice(兆易创新),GD32FFPR,GD32FFPRTG,GD32FFPR_1M.lua,,,,,,
GigaDevice(兆易创新),GD32FFPR,GD32FFPRTI,GD32FFPR_2M.lua,,,,,,
NXP,RT10xx,RT1011_QSPI,MIMXRT1011_QSPI.lua,,,,,,
NXP,RT10xx,RT1015_QSPI,MIMXRT1015_QSPI.lua,,,,,,
NXP,RT10xx,RT1021_QSPI,MIMXRT1021_QSPI.lua,,,,,,
NXP,RT10xx,RT105x_HYPER,MIMXRT105x_HYPER.lua,,,,,,
NXP,RT10xx,RT105x_QSPI,MIMXRT105x_QSPI.lua,,,,,,
NXP,RT6XX,RT6XX_EVK_FLEXSPI,MIMXRT6XX_EVK_FLEXSPI.lua,,,,,,
NXP,RT6XX,RT6XX_EVK_FLEXSPI_S,MIMXRT6XX_EVK_FLEXSPI_S.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403xB_128,AT32F403xB_128.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403xC_256,AT32F403xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403xE_512,AT32F403xE_512.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403xG_1024,AT32F403xG_1024.lua,,,,,,
ArteryTek(雅特力),AT32F403,********************,AT32F403xB_128.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403CB,AT32F403xB_128.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403CC,AT32F403xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403CE,AT32F403xE_512.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403CG,AT32F403xG_1024.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403RC,AT32F403xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403RE,AT32F403xE_512.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403RG,AT32F403xG_1024.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403VC,AT32F403xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403VE,AT32F403xE_512.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403VG,AT32F403xG_1024.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403ZC,AT32F403xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403ZE,AT32F403xE_512.lua,,,,,,
ArteryTek(雅特力),AT32F403,AT32F403ZG,AT32F403xG_1024.lua,,,,,,
ArteryTek(雅特力),AT32F403A,AT32F403AxC_256,AT32F403AxC_256.lua,,,,,,
ArteryTek(雅特力),AT32F403A,AT32F403AxE_512,AT32F403AxE_512.lua,,,,,,
ArteryTek(雅特力),AT32F403A,AT32F403AxG_1024,AT32F403AxG_1024.lua,,,,,,
ArteryTek(雅特力),AT32F403A,********************,AT32F403AxC_256.lua,,,,,,
ArteryTek(雅特力),AT32F403A,AT32F403ACC,AT32F403AxC_256.lua,,,,,,
ArteryTek(雅特力),AT32F403A,AT32F403ACE,AT32F403AxE_512.lua,,,,,,
ArteryTek(雅特力),AT32F403A,AT32F403ACG,AT32F403AxG_1024.lua,,,,,,
ArteryTek(雅特力),AT32F403A,AT32F403ARC,AT32F403AxC_256.lua,,,,,,
ArteryTek(雅特力),AT32F403A,AT32F403ARE,AT32F403AxE_512.lua,,,,,,
ArteryTek(雅特力),AT32F403A,AT32F403ARG,AT32F403AxG_1024.lua,,,,,,
ArteryTek(雅特力),AT32F403A,AT32F403AVC,AT32F403AxC_256.lua,,,,,,
ArteryTek(雅特力),AT32F403A,AT32F403AVE,AT32F403AxE_512.lua,,,,,,
ArteryTek(雅特力),AT32F403A,AT32F403AVG,AT32F403AxG_1024.lua,,,,,,
ArteryTek(雅特力),AT32F407,AT32F407xC_256,AT32F407xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F407,AT32F407xE_512,AT32F407xE_512.lua,,,,,,
ArteryTek(雅特力),AT32F407,AT32F407xG_1024,AT32F407xG_1024.lua,,,,,,
ArteryTek(雅特力),AT32F407,********************,AT32F407xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F407,AT32F407RC,AT32F407xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F407,AT32F407RE,AT32F407xE_512.lua,,,,,,
ArteryTek(雅特力),AT32F407,AT32F407RG,AT32F407xG_1024.lua,,,,,,
ArteryTek(雅特力),AT32F407,AT32F407VC,AT32F407xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F407,AT32F407VE,AT32F407xE_512.lua,,,,,,
ArteryTek(雅特力),AT32F407,AT32F407VG,AT32F407xG_1024.lua,,,,,,
ArteryTek(雅特力),AT32F413,AT32F413x8_64,AT32F413x8_64.lua,,,,,,
ArteryTek(雅特力),AT32F413,AT32F413xB_128,AT32F413xB_128.lua,,,,,,
ArteryTek(雅特力),AT32F413,AT32F413xC_256,AT32F413xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F413,********************,AT32F413x8_64.lua,,,,,,
ArteryTek(雅特力),AT32F413,AT32F413C8,AT32F413x8_64.lua,,,,,,
ArteryTek(雅特力),AT32F413,AT32F413CB,AT32F413xB_128.lua,,,,,,
ArteryTek(雅特力),AT32F413,AT32F413CC,AT32F413xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F413,AT32F413KB,AT32F413xB_128.lua,,,,,,
ArteryTek(雅特力),AT32F413,AT32F413KC,AT32F413xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F413,AT32F413RB,AT32F413xB_128.lua,,,,,,
ArteryTek(雅特力),AT32F413,AT32F413RC,AT32F413xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F413,AT32F413TB,AT32F413xB_128.lua,,,,,,
ArteryTek(雅特力),AT32F415,AT32F415x8_64,AT32F415x8_64.lua,,,,,,
ArteryTek(雅特力),AT32F415,AT32F415xB_128,AT32F415xB_128.lua,,,,,,
ArteryTek(雅特力),AT32F415,AT32F415xC_256,AT32F415xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F415,********************,AT32F415x8_64.lua,,,,,,
ArteryTek(雅特力),AT32F415,AT32F415C8,AT32F415x8_64.lua,,,,,,
ArteryTek(雅特力),AT32F415,AT32F415CB,AT32F415xB_128.lua,,,,,,
ArteryTek(雅特力),AT32F415,AT32F415CC,AT32F415xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F415,AT32F415K8,AT32F415x8_64.lua,,,,,,
ArteryTek(雅特力),AT32F415,AT32F415KB,AT32F415xB_128.lua,,,,,,
ArteryTek(雅特力),AT32F415,AT32F415KC,AT32F415xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F415,AT32F415R8,AT32F415x8_64.lua,,,,,,
ArteryTek(雅特力),AT32F415,AT32F415RB,AT32F415xB_128.lua,,,,,,
ArteryTek(雅特力),AT32F415,AT32F415RC,AT32F415xC_256.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421x4_16,AT32F421x4_16.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421x6_32,AT32F421x6_32.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421x8_64,AT32F421x8_64.lua,,,,,,
ArteryTek(雅特力),AT32F421,********************,AT32F421x4_16.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421C4,AT32F421x4_16.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421C6,AT32F421x6_32.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421C8,AT32F421x8_64.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421F4,AT32F421x4_16.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421F6,AT32F421x6_32.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421F8,AT32F421x8_64.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421G4,AT32F421x4_16.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421G6,AT32F421x6_32.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421G8,AT32F421x8_64.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421K4,AT32F421x4_16.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421K6,AT32F421x6_32.lua,,,,,,
ArteryTek(雅特力),AT32F421,AT32F421K8,AT32F421x8_64.lua,,,,,,
ArteryTek(雅特力),TS32F401,TS32F401x8_64,TS32F401x8_64.lua,,,,,,
ArteryTek(雅特力),TS32F401,TS32F401xB_128,TS32F401xB_128.lua,,,,,,
ArteryTek(雅特力),TS32F401,TS32F401xC_256,TS32F401xC_256.lua,,,,,,
Geehy(极海),APM32F00x,APM32F003F4_18,APM32F003F4_18.lua,,,,,,
Geehy(极海),APM32F00x,APM32F003F6_32,APM32F003F6_32.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F0xxx6_32,APM32F0xxx6_32.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F0xxx8_64,APM32F0xxx8_64.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F0xxxB_128,APM32F0xxxB_128.lua,,,,,,
Geehy(极海),APM32F0xx,********************,APM32F0xxx8_64.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F030C6T6,APM32F0xxx6_32.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F030C8T6,APM32F0xxx8_64.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F030K6T6,APM32F0xxx6_32.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F030K6U6,APM32F0xxx6_32.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F030R8T6,APM32F0xxx8_64.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F070CBT6,APM32F0xxxB_128.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F070RBT6,APM32F0xxxB_128.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F071CBT6,APM32F0xxxB_128.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F071CBU6,APM32F0xxxB_128.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F071V8T6,APM32F0xxx8_64.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F072C8T6,APM32F0xxx8_64.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F072C8U6,APM32F0xxx8_64.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F072CBT6,APM32F0xxxB_128.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F072CBU6,APM32F0xxxB_128.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F072R8T6,APM32F0xxx8_64.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F072RBT6,APM32F0xxxB_128.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F072V8T6,APM32F0xxx8_64.lua,,,,,,
Geehy(极海),APM32F0xx,APM32F072VBT6,APM32F0xxxB_128.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F10xx4_16,APM32F10xx4_16.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F10xx6_32,APM32F10xx6_32.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F10xx8_64,APM32F10xx8_64.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F10xxB_128,APM32F10xxB_128.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F10xxC_256,APM32F10xxC_256.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F10xxD_384,APM32F10xxD_384.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F10xxE_512,APM32F10xxE_512.lua,,,,,,
Geehy(极海),APM32F1xx,********************,APM32F10xx6_32.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F101C4T6,APM32F10xx4_16.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F101C6T6,APM32F10xx6_32.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F101C8T6,APM32F10xx8_64.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F101CBT6,APM32F10xxB_128.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F101R4T6,APM32F10xx4_16.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F101R6T6,APM32F10xx6_32.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F101R8T6,APM32F10xx8_64.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F101RBT6,APM32F10xxB_128.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F101T4U6,APM32F10xx4_16.lua,,,,,,
Geehy(极海),APM32F1xx,APM32F101T6U6,APM32F10xx6_32.lua,,,,,,
